address,ens_name,follow_count,follow_count_space,follow_count_non_space,total_votes,total_proposal_interaction,total_proposal_interaction_in_space,total_proposal_interaction_non_space,total_nft,rewards_nft
0xd4665332b625E20E96eCCc3332378e6AA48809c8,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.eth,2,1,1,27395.32135,48,38,10,23,1
0x413Db04A4d7207cAE7A7686639ce68CaAC137bAe,dappchaser.eth,7,1,6,67108.8915,47,25,22,9,0
0x04b141d103e862BA88fD1aa7b691E05085cD2F1B,armandogutierrez.eth,3,1,2,36519,47,47,0,1,0
0x49B4ACc7fCCc00D9eb2d1DAb1B809875028Af40D,orcoin.eth,1,1,0,34182.16393,47,44,3,5,1
0x05545C715D211F78E290FbE32c68e1A9cbA89b2B,0gmail.eth,1,1,0,33405.29657,47,43,4,11,1
0xcafcDbB5F361A6709C1584c71F85459aCFDD0668,zkfan.eth,7,1,6,33405.29657,47,43,4,2,1
0xf0a157fbb569964Da862ECB66b8c6091c2CfFE56,annonn.eth,5,1,4,31075.64221,47,40,7,50,1
0x9CB7BC442fFbD3b2617eF23988132F10a52b3844,NULL,3,1,2,30797.86393,47,44,3,3,0
0x6D7cEA482d280378B86DB9112Edd62919faE2c36,zkcoven.eth,2,1,1,29530.32696,47,38,9,6,1
0x211a26A3fc01b01B217b76C391902e42E3e1eE91,orome.eth,6,1,5,203688.3753,46,30,16,38,0
0x39Cc43B3068A208AE87042F927Fb53b85586C654,ahmedkhalid.eth,20,1,19,182643.144,46,21,25,41,3
0x57BF38bB75EE444b54f0cf5899efeeeeEaD99809,tionft.eth,1,1,0,34201.23493,46,44,2,5,1
0xFB71C3C7684b444A749c51c4a47D8E1d337aC741,okblue.eth,1,1,0,34182.16393,46,44,2,1,1
0x10eAFA0df89eeC3d6c7daeA9C2034c1eaAa20331,istark.eth,1,1,0,31851.56185,46,41,5,2,1
0x2D9d84F4D8a4254ea23Fe18825193Cbd1b21b749,NULL,1,1,0,164434.9204,45,45,0,6,1
0x37223d721901EC493906ddF800B71dbCB347fa68,literallyme.eth,3,1,2,82626.59846,45,36,9,11,2
0xc213b1d0db3B5C834174451A45aF54CD701C2935,NULL,1,0,1,49970.09052,45,38,7,25,1
0x06Ac46a081e02b3A8d4daD50b62e90aCaEA23a95,nm131419.eth,0,0,0,39983.80164,45,30,15,2,1
0x81D6d74103Ea8a46382435dE0816C8ab6527A0d0,nm141319.eth,0,0,0,39983.80164,45,30,15,2,1
0xd142dEC0858612066E2090716faa08F5087f937d,daocord.eth,1,1,0,32640.80401,45,42,3,3,1
0xEF0bF6fAFBA39EBe1eEF5605a62BD43168fA86aF,zklian.eth,4,1,3,31851.56185,45,41,4,4,1
0x4bEB50339c64f5901aEb99EbF973c0342964F98B,yanyu.eth,0,0,0,65175.81204,44,25,19,22,0
0xb687e39C6dA4a4B3C38C659c5E484f1EF7C99311,NULL,0,0,0,39983.80164,44,30,14,6,1
0x1E8E935C3FBC714EF8CAcD7F70Ee56bA83a386Bd,upant.eth,1,1,0,34182.16393,44,44,0,18,1
0xFceFEEc437A6efe280aA2a007379cD163a230143,opiron.eth,1,1,0,33405.29657,44,43,1,4,1
0x06a8A17Ba75a75d6fceb2500AC7aD24e97000Cf6,cojob.eth,1,1,0,33405.29657,44,43,1,3,1
0x3cc475f604F745E8956aA18C543dD706ed42C726,conflus.eth,1,1,0,32640.88001,44,42,2,4,1
0x4F50Db6B9EC7b0E866C2f0f2E318654Df25809B3,NULL,2,1,1,32628.42921,44,42,2,3,0
0xDdea82316Af19ECB83070237816500A9EddD1487,icpmax.eth,1,1,0,31863.87305,44,41,3,2,1
0xCA853A76eFF3C1bF7ACED797860555eBBe986253,evmfi.eth,0,0,0,31861.75915,44,41,3,5,1
0x3140a6dF662Dbe3B1E7db5be5bcdB7B8f16131Be,yfang.eth,5,1,4,31080.85748,44,40,4,6,1
0xfdFB146BFf194E53661f18b9A1ffA60dA9107d19,coolbox.eth,2,1,1,29779.40965,44,17,27,6,1
0xcab133cEe3B37A3Fb59da262D905c3CFFa3cf6e3,NULL,3,1,2,28467.26185,44,41,3,3,0
0x1775c051807984735119F003a0B504D846565304,NULL,2,1,1,27231.56185,44,41,3,3,0
0x3eA06297faD6B359b0bc0888465831Ef93A1E966,NULL,4,1,3,26109.66849,44,27,17,3,0
0xDa17e1ff5B4FcA7d74f01F09e348E45E59369Fa5,dafeng88.eth,6,1,5,108588.2043,43,34,9,43,2
0xDa17e1ff5B4FcA7d74f01F09e348E45E59369Fa5,dafeng88.eth,6,1,5,108588.2043,43,34,9,43,2
0xE173Ea9726140F3207ec6453EaE35eE8AfF90bE8,NULL,1,1,0,97386.76363,43,30,13,9,0
0xE173Ea9726140F3207ec6453EaE35eE8AfF90bE8,NULL,1,1,0,97386.76363,43,30,13,9,0
0xa7634B639ba3ee5Ccc7031A4dc8bf7844BEb9896,NULL,0,0,0,76797.79788,43,30,13,8,1
0x2F6664F586D06549B54801B1Fb15cf1A2cD639B5,NULL,0,0,0,39983.80164,43,30,13,6,1
0x1d44bb067BAb6fee2E99c0fD5b471E0AE8aAdeB1,NULL,0,0,0,39983.80164,43,30,13,6,1
0x5b56220bFC43e33C3f41C930c76F8A57B27Ad991,NULL,0,0,0,39983.80164,43,30,13,6,1
0xc08BF9BC689f614029287CEE1cF595B179e43B05,NULL,0,0,0,39983.80164,43,30,13,6,1
0xE1afa67Cf44Fb8e12ABF88dE37f5de85DA10Ef22,NULL,0,0,0,39983.80164,43,30,13,6,1
0x254Ca6550883d5aB2c1eA7cE92a15a039B4239de,NULL,0,0,0,39983.80164,43,30,13,6,1
0x98C417B9dF5D9663CF488c12697C28ED2456C9CB,NULL,0,0,0,39983.80164,43,30,13,6,1
0xe1b973fF69DD47b2b3B00bf2159CeD7680E37260,NULL,17,1,16,39611.24254,43,16,27,33,2
0xF5c186706FD1DaC5e110eCb4C36EB1cec5AE0db5,beable.eth,1,1,0,33405.29657,43,43,0,2,1
0xBEB7060e9D18596776A77092A14cA17319f80e14,argold.eth,1,1,0,33405.29657,43,43,0,3,1
0x3D2d722B443A5cAE8E41877BB7cD649f3650937C,NULL,0,0,0,2088770.102,42,42,0,2,0
0x4e224e7e9E6084877856F147ce06A33ccB88eeff,NULL,3,1,2,473124.1671,42,40,2,32,6
0xcfCBFe50F8957E500Dbc1a877E6596B99d28Ddf8,shynxa.eth,1,0,1,294355.7302,42,37,5,0,0
0x10c7eFe8206DE20A56C9cB5FED78103a9a927a01,NULL,2,1,1,271328.0343,42,42,0,1,0
0xb77901819b46C06E4e20eb79587Ff2F179cf8d5c,NULL,1,1,0,70277.80424,42,40,2,4,0
0x949eBC524cD91354dbd7A3De8b48b707cEBe94Be,behzadwk.eth,5,1,4,52156.20392,42,29,13,6,0
0xcA5502084a800fC1b03CA0943cEe78A0716D6Ae4,NULL,3,1,2,40446.33755,42,24,18,1,0
0x49bA0382Cb3e5B0B8FC7cA69fB5189aD82340bC2,NULL,1,1,0,32710.14471,42,42,0,8,0
0x7a7581B1FaF03Ef654ECB18056d47Ba714daC4e3,NULL,1,1,0,32701.0518,42,42,0,8,0
0x67282C53fFF1ADde414ed4976F2fcEbFC070B5CA,prcdao.eth,1,1,0,32640.77641,42,42,0,3,1
0xa45989169B076cc5b025dA331956c4E79Ec345C0,isofa.eth,1,1,0,32628.42921,42,42,0,6,1
0xe9Ba00550D7A0e2fe1C6F71585311Aa4ea6Dd5D4,zkboy.eth,1,1,0,32628.42921,42,42,0,2,1
0x96A761305399cDC7926E15F263a3c1577a251937,arsea.eth,1,1,0,31851.56185,42,41,1,2,1
0xeB62a4E1A10Dcd929c9bB44d857bc7a6aB6a0d9F,tobiwo.eth,2,1,1,28814.61232,42,37,5,0,0
0x6d3F1b18CD155ba5Aab0f3467E3CBE9c4a339656,rasmuky.eth,2,1,1,173963.8072,41,38,3,24,1
0x2336685a287f87A144B79eD1ef392bb7C6219802,lisanfeng.eth,12,1,11,40374.33542,41,34,7,6,0
0xC28398e6C5976329f32933c4EeA9f4BeBFee1d11,becold.eth,1,1,0,31851.56185,41,41,0,3,1
0xf181DDAE1f49587F9Cf8D08Fc327FA8064A1F9BA,zkdrop.eth,1,1,0,31575.56185,41,41,0,3,1
0xc4eDDaCC62D362160B47fF346a97ce3a42271566,nftinize.eth,1,1,0,31083.99928,41,40,1,17,1
0x1dbd892bbb350B298aa03d6EcA73009C5ED0531f,dululu.eth,2,0,2,30297.82712,41,39,2,14,0
0x3096Dc07b211E17Cf1F2Be8ed6e07E30562ED325,NULL,3,1,2,27510.94169,41,39,2,3,0
0xd372b7816A14abB6505bEB843AE0AdBe3D8a61A4,NULL,1,1,0,31378.07548,40,40,0,3,1
0xEBf08043d3Bd63DF394AAf3310bC871EFe733ec7,abmint.eth,1,1,0,31074.69448,40,40,0,14,1
0x28238c9E41bF378193fd3d75c6CB07c0DDFaB06D,NULL,1,1,0,29002.69448,40,40,0,4,0
0x6870fDf5A38791bCC11177CC05D9C3164482Dad4,0xens016.eth,3,1,2,28000.66048,40,4,36,3,0
0x37dF0e34DC942D2ab60206748FB101Fa51fD7992,NULL,2,1,1,27458.28665,40,8,32,20,0
0x67A16655c1c46f8822726e989751817c49f29054,manboy.eth,15,1,14,51470.64434,39,6,33,17,2
0x710b5511E2f816a15969C2A50eEa9882E35a7d37,NULL,18,1,17,29799.21451,39,14,25,24,2
0x83a252160b09d3e6cCC7d34DAE0A96143cBEa2B1,NULL,0,0,0,56359.62777,38,37,1,2,0
0x1326B4e8aC7D8f7E9c7552D00d676167Ee0e1b4C,burtonon.eth,0,0,0,50019.49847,38,31,7,33,2
0xAb92b98404385b9064Dc7f6A1aB1178E9F562057,danbubb.eth,4,1,3,29520.95976,38,38,0,4,0
0x3ff8c9aD31a9F1F7E22F9c7e58a3FAEFcB715647,NULL,2,1,1,27967.35976,38,38,0,3,1
0xdb5781a835b60110298fF7205D8ef9678Ff1f800,yoav.eth,1,1,0,12201540.61,37,19,18,1,0
0x3277b60836a09afE7f4171B175bd5605BC3D3E40,leonen.eth,0,0,0,49860.80604,37,30,7,30,1
0x0E4Fb07AbdA5B8C56649ae65A15bC8D0666f042A,kop123.eth,7,1,6,47446.51994,37,21,16,22,0
0x945d5bcda8dCd9Cd8b221fd23CF4b6C0E7e50bD5,piotrmisiurek.eth,6,1,5,31409.31233,37,7,30,24,0
0x0f9457824Adb0649F57b91f21fcaF598b7ed9230,NULL,4,0,4,12167835.52,36,35,1,0,0
0xEc3124F5d4161c3dB98CC0C31B3ff5a1e3472A25,baharnarenj.eth,15,1,14,196615.9119,36,24,12,4,0
0xece81706f6C9a72880D30DA861a05696CCc51a0e,luongpham.eth,3,1,2,46235.14973,36,25,11,2,1
0xC5fBC6A76a4b462911787529F144561CBCde165a,yinhexi.eth,7,0,7,38580.53827,36,4,32,27,0
0x9Cad95aDee7fbF9f689969A5Be63140be3Cb524b,hocilef.eth,9,1,8,28132.01481,36,21,15,28,0
0xE62e462F310723818196C0E551b747BFA5645624,playor.eth,10,1,9,28092.24196,36,4,32,13,0
0x8F73bE66CA8c79382f72139be03746343Bf5Faa0,mihal.eth,6,1,5,931200.5828,35,2,33,6,0
0xb4c5355f35e0FC4A3dAFC55F64319416e154FB11,NULL,1,0,1,178804.9012,35,23,12,36,0
0xa622af849a6e5D8C5755307E5FDE49aC02E4f28E,notdeep.eth,2,1,1,109168.5241,35,17,18,14,0
0x1bBea6ff3b2F3Aa6b5c3072FcF8565F3637051b8,l2cp.eth,3,1,2,61468.14077,35,32,3,5,1
0x99b8c31DeD78266F66833a8c1997cf30c44d60eF,web3life.eth,11,1,10,51659.94346,35,23,12,2,0
0xD0E903402146eeC8D479C74b48dDDa3746bCeA5E,NULL,1,1,0,27412.40241,35,35,0,0,0
0xd662a06f15eDaa71a667c5839ECeC2C0a82c3937,NULL,1,1,0,27075.41878,35,27,8,20,1
0x81b716213510f767a3633ccE0bbfA236aa4F8195,NULL,2,1,1,26413.49031,35,34,1,5,1
0x8289432ACD5EB0214B1C2526A5EDB480Aa06A9ab,wslyvh.eth,7,1,6,48906.85213,34,14,20,12,1
0xa7265D06168561C0B2fcA78eA4045e0487A3556B,NULL,1,1,0,28444.08845,34,34,0,0,0
0xFd4F24676eD4588928213F37B126B53c07186F45,zencephalon.eth,1,0,1,295645.9292,33,8,25,0,0
0x428ab1cdf1aCE6046c63dF1f4CbA0ea3b105E7f7,pandoshi.eth,11,1,10,44558.33353,33,19,14,33,1
0x5B2ddDf2a4772D9C27c9B3099c371c3e7ba7b4A7,opensailor.eth,20,1,19,156955.0517,32,28,4,29,0
0xD1D645a20f8a6cDe202aED2B19E29dA160524548,NULL,2,1,1,66672.66849,32,27,5,10,0
0x7B85f197f6944aa5cA32d46EE3b0173Ea33Fa052,andreatothemoon.eth,10,1,9,65230.6087,32,26,6,22,1
0x5973F77c4c8FDf2719A71F7F8B63f68A5B107433,NULL,1,1,0,34688.62034,32,26,6,17,0
0xb4a0C27D79D54fd2ecCB6DC9Ef9eB49eC706626E,NULL,20,0,20,114907.987,31,30,1,21,0
0xaAEa73b45fD8028B3B27491c475bc5F54CE75679,NULL,0,0,0,54823.83742,31,20,11,2,0
0xcB726F13479963934E91b6F34b6E87eC69c21bB9,omanizen.eth,20,1,19,51149.76935,31,4,27,50,0
0x0bF45D68E6313DFD5464147373AC4a379c146a58,NULL,5,1,4,44549.57535,31,19,12,50,0
0x754ffCA4eFAfE7D7f0Bcb5040e94457cE454aa11,NULL,0,0,0,40175.94713,31,22,9,9,0
0x86250c2ca9AA91e66cF6eC2925278Ce89b89FE1a,shashipeiqi.eth,5,1,4,30934.58812,31,5,26,13,0
0x164Af4245734Ef265bbF28DE9dFF071F71227C16,NULL,1,1,0,74080.74276,30,30,0,10,0
0x781Cd8E81e9bb6A5644a8bc1b84297230974e904,tomaage.eth,0,0,0,60204.13192,30,20,10,0,0
0x5D544C2329d812B1eA1D3F520C882d69811c7a06,postpunk.eth,10,1,9,60100.71101,30,6,24,50,1
0x8276476b641aCAF27B09f3ee721c02Db3A67835B,hardrada.eth,3,1,2,49387.16184,30,20,10,13,1
0xaEAAC4b78eDB9A049Dfa837b660a0b4882cD1AC8,NULL,6,1,5,26674.77368,30,7,23,3,1
0x77e1892Fd956c6df5a283804d57BA4c6e2803766,elclásico.eth,14,1,13,176572.023,29,27,2,26,0
0xccC4e8Ad313dF8150211B1b934725345924ab81D,alucard.eth,11,1,10,110193.3258,29,15,14,29,1
0x3301E968c874F5c7Fc09D6BCf1055BA3eeB74749,bayc8774.eth,0,0,0,44092.70902,29,17,12,5,0
0xEdfbCE1206524713ccaea59C75a85DbCe6DDDDec,starkmann.eth,0,0,0,31888.67403,29,20,9,15,0
0x270f76f3D6CB6B5D3292c7EC6B2EDAd479f929a2,NULL,1,1,0,28973.9,29,29,0,1,1
0xbFdffCd81A3796f55b476B36937253FA6267644B,NULL,6,1,5,65269.50025,28,25,3,10,0
0x4DECD019AAF97aa86122Fd12A3470B6BCf1743f7,18h15m05s.eth,1,0,1,39386.74516,28,17,11,5,0
0xaf4e482294B2E4A7a24b06cD072e62F095A9A5bC,zzzzjesus.eth,9,1,8,29483.07022,28,9,19,23,2
0x7c362C74ced11D42de930B4f9E959731aA94015B,NULL,3,1,2,26217.52852,28,25,3,6,0
0xB30dD1198Feed1e22EC969f61EEd04cB75937adf,tetranome.eth,2,1,1,144069.1072,27,19,8,6,0
0xF70ef4Fc0FeCea687083F66ea835932BfdE82282,NULL,2,1,1,130982.6856,27,12,15,7,1
0x1C695cb291f3Ffa02fAEB196999B3013cB45C7dE,NULL,4,1,3,58755.81803,27,23,4,10,1
0x1C695cb291f3Ffa02fAEB196999B3013cB45C7dE,NULL,4,1,3,58755.81803,27,23,4,10,1
0x406b607644c5D7BfDA95963201E45A4c6AB1c159,NULL,0,0,0,48416768.59,26,26,0,1,0
0x5bde5b306C96C899bc870A026de91543Ff2359EA,rockstar222.eth,3,0,3,119398.3358,26,11,15,11,0
0x34c7f987D4F51733B62F9820757600cC337f89Bb,NULL,1,1,0,110630,26,26,0,1,0
0x7982aFab21Fb7ec585d762Ad5Ed1A72194982fD5,lorenhuang.eth,0,0,0,79847.75481,26,6,20,22,0
0xD45A79C9B51C8456655a0CB1908602F9BeDa73b8,NULL,0,0,0,62597.3104,26,26,0,4,0
0xDa9493351D52a4d042Ac76e24F5F61DD321050a4,NULL,1,1,0,43438.64149,26,26,0,6,1
0xE7589a9435e27bF1443EbB279083f044C054E9fe,NULL,5,1,4,143047.8574,25,5,20,11,0
0x6ee25007B73Fa79902A152A78cAB50f4f7fA9eFF,casperdefivault.eth,4,0,4,92612.10795,25,15,10,4,0
0xeCb0b10c45A48b78b7459B71E396e705D9dF84f3,supersupply.eth,0,0,0,67167.78205,25,17,8,1,0
0x30d3f805C896D8b6290D7978d7121Ff24CE4ab22,NULL,2,1,1,41112.42921,25,21,4,17,1
0x872F6a5242A3e3aA2364C47455942D94f84832E5,NULL,1,1,0,26387.29568,25,4,21,23,0
0x6d817b6eB90d9471648ACB2687aB198Cd5972C8B,NULL,1,1,0,179859.6244,24,24,0,12,2
0x98b1522A9b09040FEd62DFea83aC2286964E68Db,shumyoumyou.eth,2,0,2,68339.88888,24,7,17,2,0
0xfF2295366793eeFE6701cD83deb25C2dCF654dC2,NULL,0,0,0,49387.16184,24,20,4,4,0
0xcAeC222177aed354748aec59a3AaC7Fd23e86d9F,NULL,3,1,2,34059.17561,23,23,0,16,1
0xa02513b5c1695940b87c835f5cd038Ac13C1B53f,NULL,1,1,0,46316.87803,22,22,0,2,0
0xe44799Ef334Df157e0F8e2855E5EbeBdBc02b299,NULL,0,0,0,362649.3421,21,9,12,2,0
0xBd4f277fC9166d18c202AFf35913a8F7E53B39df,candydao.eth,1,0,1,40042.99139,21,10,11,1,0
0x4425D1E9BE460FD41f71B2F1F3F17612D3e4d82D,NULL,1,1,0,27988.66115,21,21,0,0,0
0xd3e9Ad5ADf75Ff2905d004cD2489d88B747f9F9f,NULL,1,1,0,27939.64151,21,20,1,12,0
0x7aEF53642E38b4d1D2ADCC27FD7E23906A6703a8,shitizens.eth,9,1,8,139060.3452,20,9,11,7,1
0x17456584C7E2fbAAfae4e1F759b7677BE9cCC4f8,NULL,3,1,2,46600.26181,20,17,3,7,0
0x46F09EaaDFa611dc45af8528c947Ba7ee01D7208,NULL,1,0,1,38376.68619,20,14,6,3,0
0x70D95a4e6f514149Af97de9a107D12Bf1Cf57169,scaleweb3.eth,0,0,0,3270366.251,19,19,0,0,0
0x5056e14939714dAc4a57a009CA608AD2458B0034,stateofgrace.eth,4,1,3,104751.3634,19,17,2,5,0
0x795738b2342129b1647ABe25b543446045C5820f,NULL,0,0,0,1980000,18,18,0,0,0
0x1FC9ABEC21A80Eed7fCaB4368046414a2ECf45F5,NULL,0,0,0,204025.187,18,17,1,3,1
0x1FC9ABEC21A80Eed7fCaB4368046414a2ECf45F5,NULL,0,0,0,204025.187,18,17,1,3,1
0x0D46857B0b72d56eE187B0277caC0793238BBC92,0521.eth,2,1,1,152675.7745,18,12,6,50,0
0x4e1700bD150e07027Fe5A2DBad5942fa4d238056,NULL,2,1,1,120677.8715,18,18,0,15,1
0xae615Ca6E787A06379C91cf8098002852b741c16,NULL,1,1,0,78531.57221,18,17,1,0,0
0xdbAABc182e5FCEbf216C353A3EBE32cDB7390094,NULL,2,1,1,53534.55262,18,18,0,27,0
0xb79C89EA73FDB0d89A95Ae3Ec8cD456f7f6e5f05,NULL,1,1,0,41950.83755,18,18,0,0,0
0x2D2240991C9c1d10bBDBd0cB8cC0b96984c1CC29,NULL,5,1,4,26183.73648,18,15,3,11,0
0x731DF5Aa088eFE96473A29c37Bf3095BD113B381,kramnatius.eth,3,1,2,37951.38378,17,16,1,24,0
0x13838884271ec954CB036D0B29D404afab5EAe2A,NULL,0,0,0,4536567.896,16,16,0,0,0
0x16598e250Bc89B6A5f0F81942CBde8f9FB42baBc,akara.eth,2,1,1,32121.18403,15,4,11,1,0
0xb7Abf554aEfd4686639afcF2A653ADfDa3D9b038,pseudotheos.eth,1,1,0,2241428.989,14,14,0,1,0
0xB11Af3eaAc502fac3C613b03c9A352c08ea5F765,NULL,0,0,0,29042.30936,14,2,12,1,0
0xf3F527B70aF6012F328D3edE7fCd3F5F3Ca6CBA2,zengjiajun.eth,16,1,15,899071.5803,13,9,4,4,0
0x7ad41e9d6e1FA47F1F6bcc63BD0327009590a47b,NULL,0,0,0,849544.8621,13,9,4,1,0
0x2Ebeb7554D97101CE33f2e7B511b236661848faC,NULL,1,1,0,195000,13,13,0,19,0
0xaf0939af286A35DBfab7DEd7c777A5F6E8BE26A8,troggy.eth,9,1,8,125475.9726,13,7,6,6,0
0xdab0d648a2a771e6952916A822dddf738b535f5A,fire-infra.pod.xyz,0,0,0,2024163.81,12,10,2,0,0
0xdF91E8Eb4208ab196BDCf2dCf4c669951528E6d1,NULL,5,1,4,29512.29711,12,12,0,17,0
0x6cea573473348367A5f66e0f261BFA25799E6a60,mjs.eth,0,0,0,5731189.032,11,10,1,4,0
0x9b7DF3A2DF61E72dF5C4d565A0E017D7C5c6E532,NULL,0,0,0,2988623.266,11,11,0,0,0
0x7e188FCE356695d37F67153aeC2112D197EF405c,0xvelo.eth,1,0,1,260248.1349,11,10,1,32,0
0xd1AFcDc2542f161BdAF34c3B77D860FeDCd4626d,karljohan.eth,1,1,0,36473.84974,10,7,3,19,0
0xE8b22a88DEB45C7848d394fd039B8D811511a9F3,NULL,0,0,0,289225.2802,9,5,4,2,0
0xe254f0EFc830BDFAaDe07EbC99A1B355530bb625,danil.eth,1,1,0,156003.8109,9,5,4,1,0
0xA311Ab5780aA036B71aAc2b71163fD03ec0DF59E,?????.eth,1,1,0,31748.50326,8,3,5,11,0
0x5B4dF17CA5A3339D722028a585582693742E5B5a,NULL,2,1,1,46612.10154,7,6,1,20,1
0xfb37cB4047C092b04b415Ab32F33465E6F16FE02,NULL,1,1,0,228014.6162,6,6,0,8,1
0x9e5B45e4872DE2Ee4b6ffBd06b3735501826B032,NULL,0,0,0,2352127.471,5,4,1,1,0
0x9CBE5B896d0c24AcF41860B9e3df6750C2040a40,NULL,1,1,0,1830051.165,5,5,0,0,0
0x86A9D5AA89d8018e378f27c1a6C09e1623318767,NULL,0,0,0,35000,5,5,0,0,0
0x5064fcca51e933D4BB45C92E9ab869CD5428d38B,NULL,0,0,0,74579.26676,4,4,0,0,0
0x953Eba01f96A87691A259c82699AD0bE913C0Dc7,NULL,0,0,0,36405.29804,3,3,0,0,0
0x070016d3cB1a7dACbD7321ee1BEdb8ddfEEE4BF9,0xrks.eth,1,1,0,30434,2,2,0,11,0
0x8B4441E79151e3fC5264733A3C5da4fF8EAc16c1,pee73.eth,0,0,0,99772.17892,1,1,0,2,0